,E,F,R,phi
251,-11.614457130432129,"[[ 1.0941764e-03 -6.6420744e-06  9.2649963e-05]
 [-1.0941827e-03 -6.6435523e-06 -9.2621369e-05]
 [ 7.6450896e-04  6.6427515e-06  1.5778972e-03]
 [-7.6450268e-04  6.6428747e-06 -1.5779259e-03]]","[[ 0.06242671  0.02520721  0.00263789]
 [-0.06242671  0.02520721  1.47736214]
 [-0.98502483  0.0591431  -0.23015939]
 [ 0.98502484  0.0591431   1.71015937]]",183.655826192649
252,-11.614217758178711,"[[-1.2533693e-03  9.6875201e-06 -1.1275654e-04]
 [ 1.2533207e-03  9.6733856e-06  1.1297091e-04]
 [-8.6682459e-04 -9.6810445e-06 -1.8137899e-03]
 [ 8.6687307e-04 -9.6798613e-06  1.8135755e-03]]","[[ 0.06636846  0.02442655  0.00298221]
 [-0.06636846  0.02442656  1.47701779]
 [-0.97953369  0.06764169 -0.2351818 ]
 [ 0.97953369  0.06764169  1.7151818 ]]",184.655826192649
253,-11.617341041564941,"[[ 1.18039281e-03 -1.11155705e-05  1.13514063e-04]
 [-1.18037406e-03 -1.11090958e-05 -1.13594804e-04]
 [ 8.05865158e-04  1.11126037e-05  1.71472330e-03]
 [-8.05883901e-04  1.11120626e-05 -1.71464251e-03]]","[[ 0.07086183  0.02360364  0.00340064]
 [-0.07086182  0.02360364  1.47659934]
 [-0.97305762  0.07609109 -0.24150384]
 [ 0.97305762  0.07609109  1.72150385]]",185.655826192649
254,-11.616304397583008,"[[ 1.12627982e-03 -1.25040970e-05  1.18042168e-04]
 [-1.12628238e-03 -1.25050865e-05 -1.18031683e-04]
 [ 7.55426008e-04  1.25045508e-05  1.64481811e-03]
 [-7.55423505e-04  1.25046327e-05 -1.64482859e-03]]","[[ 0.07713132  0.02266304  0.00403073]
 [-0.07713132  0.02266304  1.47596926]
 [-0.96412071  0.08441949 -0.24990093]
 [ 0.96412071  0.08441949  1.72990094]]",186.655826192649
255,-11.61606216430664,"[[ 5.8860431e-04 -7.5370663e-06  6.8704918e-05]
 [-5.8859948e-04 -7.5349972e-06 -6.8723908e-05]
 [ 3.8502493e-04  7.5361172e-06  8.6584623e-04]
 [-3.8502974e-04  7.5359458e-06 -8.6582720e-04]]","[[ 0.08580616  0.02157173  0.00499163]
 [-0.08580616  0.02157173  1.47500837]
 [-0.95175333  0.09259202 -0.26133029]
 [ 0.95175333  0.09259202  1.74133029]]",187.655826192649
256,-11.616438865661621,"[[ 8.33702565e-04 -1.21273451e-05  1.11099434e-04]
 [-8.33654427e-04 -1.21052544e-05 -1.11278161e-04]
 [ 5.25987183e-04  1.21172116e-05  1.23854307e-03]
 [-5.26035379e-04  1.21153871e-05 -1.23836438e-03]]","[[ 0.09782852  0.02028559  0.00649501]
 [-0.09782853  0.02028559  1.473505  ]
 [-0.9344966   0.1005628  -0.27698578]
 [ 0.9344966   0.10056279  1.75698578]]",188.655826192649
257,-11.618123054504395,"[[ 2.3841269e-03 -3.8820213e-05  3.9167507e-04]
 [-2.3841753e-03 -3.8842714e-05 -3.9151302e-04]
 [ 1.4029506e-03  3.8830542e-05  3.6044542e-03]
 [-1.4029020e-03  3.8832386e-05 -3.6046163e-03]]","[[ 0.11993709  0.01837048  0.00978424]
 [-0.1199371   0.01837047  1.47021581]
 [-0.9026124   0.10790075 -0.30466419]
 [ 0.90261242  0.10790075  1.78466414]]",189.655826192649
258,-11.618001937866211,"[[ 1.6343170e-03 -2.9700859e-05  3.6739331e-04]
 [-1.6343492e-03 -2.9714591e-05 -3.6730536e-04]
 [ 8.2535192e-04  2.9707166e-05  2.5536581e-03]
 [-8.2531973e-04  2.9708284e-05 -2.5537461e-03]]","[[ 0.1622811   0.01520002  0.01801324]
 [-0.16228107  0.01520003  1.46198671]
 [-0.83940242  0.11397679 -0.35531535]
 [ 0.83940241  0.11397679  1.83531541]]",190.655826192649
259,-11.617087364196777,"[[ 5.3419272e-04 -1.0672864e-05  1.2980212e-04]
 [-5.3424505e-04 -1.0696280e-05 -1.2966568e-04]
 [ 2.5625739e-04  1.0683624e-05  8.4326707e-04]
 [-2.5620504e-04  1.0685519e-05 -8.4340351e-04]]","[[ 0.17463175  0.01355764  0.02090065]
 [-0.17463169  0.01355767  1.45909919]
 [-0.81951873  0.1215694  -0.36961086]
 [ 0.81951866  0.12156939  1.84961102]]",191.655826192649
260,-11.619245529174805,"[[ 1.3905406e-03 -3.1942527e-05 -1.7593391e-04]
 [-1.3902901e-03 -2.7291107e-05  1.4918100e-04]
 [ 1.3574115e-03  2.9803679e-05  1.8028051e-03]
 [-1.3576620e-03  2.9429955e-05 -1.7760522e-03]]","[[-0.08593026  0.02804939  0.00500244]
 [ 0.08593022  0.02805059  1.47499018]
 [-1.15283855  0.14528622 -0.0165187 ]
 [ 1.15283835  0.1452863   1.49652572]]",192.655826192649
261,-11.619362831115723,"[[ 6.0853170e-04 -1.3880789e-05  5.3852659e-06]
 [-6.0856825e-04 -1.3932336e-05 -5.1125548e-06]
 [ 4.8864458e-04  1.3904508e-05  8.4630825e-04]
 [-4.8860803e-04  1.3908618e-05 -8.4658095e-04]]","[[ 6.38245396e-03  2.26182656e-02  2.75721106e-05]
 [-6.38247681e-03  2.26182566e-02  1.47997252e+00]
 [-1.04842651e+00  1.49072759e-01 -1.54530707e-01]
 [ 1.04842651e+00  1.49072739e-01  1.63453064e+00]]",193.655826192649
262,-11.619077682495117,"[[-8.3047390e-04  1.8614686e-05  4.2996377e-05]
 [ 8.3158899e-04  2.2300273e-05 -6.1308841e-05]
 [-7.5000303e-04 -2.0312171e-05 -1.0998833e-03]
 [ 7.4888789e-04 -2.0602789e-05  1.1181957e-03]]","[[-4.63486169e-02  2.59393337e-02  1.45290894e-03]
 [ 4.63486137e-02  2.59393363e-02  1.47854709e+00]
 [-1.10832488e+00  1.61599901e-01 -7.79421648e-02]
 [ 1.10832488e+00  1.61599894e-01  1.55794217e+00]]",194.655826192649
263,-11.619373321533203,"[[ 6.2006386e-04 -1.6375794e-05 -1.1492409e-04]
 [-6.1993714e-04 -1.6808088e-05  1.1693868e-04]
 [ 6.6597137e-04  1.6574970e-05  7.6483039e-04]
 [-6.6609809e-04  1.6608912e-05 -7.6684501e-04]]","[[-0.13601235  0.03259527  0.01260719]
 [ 0.13601224  0.03259537  1.4673933 ]
 [-1.19856402  0.17744973  0.06262801]
 [ 1.19856397  0.17744927  1.41737216]]",195.655826192649
264,-11.619733810424805,"[[-1.2810223e-03  3.6453908e-05  1.7493904e-04]
 [ 1.2810532e-03  3.5968515e-05 -1.7280730e-04]
 [-1.2856850e-03 -3.6229965e-05 -1.6395367e-03]
 [ 1.2856541e-03 -3.6192458e-05  1.6374050e-03]]","[[-0.0995264   0.02958174  0.00672349]
 [ 0.09952646  0.02958171  1.47327658]
 [-1.16195797  0.18362159  0.00328314]
 [ 1.16195802  0.18362164  1.47671673]]",196.655826192649
265,-11.618870735168457,"[[-2.9219990e-04  8.3973318e-06  2.8149452e-05]
 [ 2.9225188e-04  9.0964022e-06 -3.1048996e-05]
 [-2.7934380e-04 -8.7201743e-06 -3.8115052e-04]
 [ 2.7929182e-04 -8.7735598e-06  3.8405007e-04]]","[[-0.07457218  0.02758674  0.00376686]
 [ 0.07457221  0.02758682  1.4762328 ]
 [-1.13488062  0.19079381 -0.03636295]
 [ 1.13488064  0.19079382  1.5163633 ]]",197.655826192649
266,-11.620529174804688,"[[ 2.8435295e-03 -9.0259571e-05 -8.9949121e-05]
 [-2.8434282e-03 -8.9954949e-05  8.8756118e-05]
 [ 2.4392607e-03  9.0118818e-05  3.8917633e-03]
 [-2.4393620e-03  9.0095702e-05 -3.8905703e-03]]","[[-2.32420128e-02  2.29622146e-02  3.64851783e-04]
 [ 2.32421163e-02  2.29623466e-02  1.47963468e+00]
 [-1.07663041e+00  1.95310819e-01 -1.14394812e-01]
 [ 1.07663043e+00  1.95310814e-01  1.59439533e+00]]",198.655826192649
267,-11.621186256408691,"[[ 1.8372969e-03 -6.1270213e-05 -1.9875679e-05]
 [-1.8373283e-03 -6.1350547e-05  2.0174237e-05]
 [ 1.5245170e-03  6.1307386e-05  2.5493803e-03]
 [-1.5244855e-03  6.1313374e-05 -2.5496790e-03]]","[[-8.06481108e-03  2.12710001e-02  4.39298001e-05]
 [ 8.06482154e-03  2.12710115e-02  1.47995603e+00]
 [-1.05732917e+00  2.02768596e-01 -1.36352110e-01]
 [ 1.05732917e+00  2.02768598e-01  1.61635214e+00]]",199.655826192649
268,-11.621766090393066,"[[ 2.5430731e-03 -8.9581714e-05  5.0710191e-06]
 [-2.5430750e-03 -8.9586159e-05 -5.0552867e-06]
 [ 2.0633379e-03  8.9583780e-05  3.5620353e-03]
 [-2.0633361e-03  8.9584100e-05 -3.5620511e-03]]","[[ 1.47330544e-03  1.99705070e-02  1.45576764e-06]
 [-1.47330613e-03  1.99705142e-02  1.47999852e+00]
 [-1.04422046e+00  2.10585858e-01 -1.50634794e-01]
 [ 1.04422046e+00  2.10585859e-01  1.63063481e+00]]",200.655826192649
269,-11.624518394470215,"[[ 1.3981781e-03 -5.1385116e-05  1.5539028e-05]
 [-1.3983998e-03 -5.1922605e-05 -1.3723029e-05]
 [ 1.1186517e-03  5.1634383e-05  1.9711570e-03]
 [-1.1184299e-03  5.1673338e-05 -1.9729731e-03]]","[[ 7.74254757e-03  1.89514999e-02  4.07383528e-05]
 [-7.74261843e-03  1.89513612e-02  1.47995973e+00]
 [-1.03492210e+00  2.18685234e-01 -1.59514342e-01]
 [ 1.03492214e+00  2.18685242e-01  1.63951387e+00]]",201.655826192649
270,-11.62247371673584,"[[ 8.6382986e-04 -3.3296419e-05  1.5484535e-05]
 [-8.6399785e-04 -3.3704870e-05 -1.4163925e-05]
 [ 6.8292714e-04  3.3486063e-05  1.2249222e-03]
 [-6.8275916e-04  3.3515225e-05 -1.2262429e-03]]","[[ 1.26960462e-02  1.79891568e-02  1.09034719e-04]
 [-1.26961043e-02  1.79890801e-02  1.47989119e+00]
 [-1.02701024e+00  2.26813209e-01 -1.66936776e-01]
 [ 1.02701024e+00  2.26813211e-01  1.64693654e+00]]",202.655826192649
271,-11.62417221069336,"[[ 2.3399622e-03 -9.5281575e-05  5.2323063e-05]
 [-2.3399680e-03 -9.5295858e-05 -5.2278800e-05]
 [ 1.8311242e-03  9.5288218e-05  3.3363223e-03]
 [-1.8311185e-03  9.5289222e-05 -3.3363667e-03]]","[[ 1.65357292e-02  1.71185444e-02  1.84774998e-04]
 [-1.65357275e-02  1.71185424e-02  1.47981523e+00]
 [-1.02028421e+00  2.35005452e-01 -1.73108800e-01]
 [ 1.02028421e+00  2.35005454e-01  1.65310880e+00]]",203.655826192649
272,-11.623115539550781,"[[ 2.1333585e-03 -9.0733520e-05  5.6535926e-05]
 [-2.1333748e-03 -9.0774825e-05 -5.6412846e-05]
 [ 1.6572566e-03  9.0752743e-05  3.0555949e-03]
 [-1.6572404e-03  9.0755602e-05 -3.0557178e-03]]","[[ 1.95823832e-02  1.63136649e-02  2.59161281e-04]
 [-1.95823912e-02  1.63136544e-02  1.47974087e+00]
 [-1.01451105e+00  2.43259967e-01 -1.77637112e-01]
 [ 1.01451105e+00  2.43259969e-01  1.65763708e+00]]",204.655826192649
273,-11.624906539916992,"[[ 1.5010925e-03 -6.6504690e-05  4.5213026e-05]
 [-1.5011124e-03 -6.6556517e-05 -4.5064298e-05]
 [ 1.1589024e-03  6.6528853e-05  2.1593580e-03]
 [-1.1588825e-03  6.6532353e-05 -2.1595068e-03]]","[[ 2.22420050e-02  1.55214479e-02  3.34323506e-04]
 [-2.22419926e-02  1.55214581e-02  1.47966565e+00]
 [-1.00914630e+00  2.51513657e-01 -1.81453417e-01]
 [ 1.00914631e+00  2.51513660e-01  1.66145344e+00]]",205.655826192649
274,-11.625184059143066,"[[ 5.0876325e-04 -2.3884353e-05  1.5797881e-05]
 [-5.0846208e-04 -2.3074266e-05 -1.8040504e-05]
 [ 3.9024485e-04  2.3506160e-05  7.3586660e-04]
 [-3.9054605e-04  2.3452458e-05 -7.3362398e-04]]","[[ 2.46028012e-02  1.47314133e-02  4.08937126e-04]
 [-2.46027425e-02  1.47315348e-02  1.47959074e+00]
 [-1.00402962e+00  2.59744861e-01 -1.85022165e-01]
 [ 1.00402959e+00  2.59744857e-01  1.66502249e+00]]",206.655826192649
275,-11.626617431640625,"[[-5.6094374e-04  2.6944284e-05 -2.0137832e-05]
 [ 5.6094112e-04  2.6936903e-05  2.0157584e-05]
 [-4.2846263e-04 -2.6940834e-05 -8.1357302e-04]
 [ 4.2846528e-04 -2.6940354e-05  8.1355328e-04]]","[[ 2.65619063e-02  1.39888010e-02  4.76850849e-04]
 [-2.65618931e-02  1.39888137e-02  1.47952312e+00]
 [-9.99317933e-01  2.68002137e-01 -1.88066854e-01]
 [ 9.99317936e-01  2.68002139e-01  1.66806689e+00]]",207.655826192649
276,-11.627436637878418,"[[ 1.3326133e-03 -6.6467001e-05  5.1387939e-05]
 [-1.3326289e-03 -6.6512119e-05 -5.1271181e-05]
 [ 1.0130547e-03  6.6488130e-05  1.9405119e-03]
 [-1.0130391e-03  6.6490989e-05 -1.9406286e-03]]","[[ 2.84820072e-02  1.32084712e-02  5.48351500e-04]
 [-2.84820152e-02  1.32084524e-02  1.47945170e+00]
 [-9.94571213e-01  2.76201927e-01 -1.91017561e-01]
 [ 9.94571216e-01  2.76201928e-01  1.67101752e+00]]",208.655826192649
277,-11.626765251159668,"[[ 8.14409796e-05 -4.30163209e-06  3.09700886e-06]
 [-8.13868028e-05 -4.14012993e-06 -3.50180835e-06]
 [ 6.16135003e-05  4.22587891e-06  1.19205251e-04]
 [-6.16676771e-05  4.21588311e-06 -1.18800446e-04]]","[[ 2.99649184e-02  1.24985961e-02  6.06863143e-04]
 [-2.99648980e-02  1.24986528e-02  1.47939299e+00]
 [-9.90249176e-01  2.84442791e-01 -1.93585062e-01]
 [ 9.90249157e-01  2.84442788e-01  1.67358520e+00]]",209.655826192649
278,-11.62874698638916,"[[ 1.3666105e-03 -7.3517702e-05  5.8135789e-05]
 [-1.3666075e-03 -7.3507981e-05 -5.8159472e-05]
 [ 1.0305708e-03  7.3513140e-05  2.0053345e-03]
 [-1.0305739e-03  7.3512543e-05 -2.0053107e-03]]","[[ 3.14576908e-02  1.17620191e-02  6.68910617e-04]
 [-3.14576710e-02  1.17620457e-02  1.47933103e+00]
 [-9.85838908e-01  2.92636307e-01 -1.96100527e-01]
 [ 9.85838909e-01  2.92636310e-01  1.67610060e+00]]",210.655826192649
279,-11.629484176635742,"[[ 1.4417741e-03 -8.0502097e-05  6.3859159e-05]
 [-1.4417587e-03 -8.0452650e-05 -6.3975865e-05]
 [ 1.0830739e-03  8.0478829e-05  2.1237510e-03]
 [-1.0830893e-03  8.0475918e-05 -2.1236343e-03]]","[[ 3.27740642e-02  1.10324660e-02  7.26125041e-04]
 [-3.27740687e-02  1.10324671e-02  1.47927387e+00]
 [-9.81534651e-01  3.00806580e-01 -1.98546902e-01]
 [ 9.81534646e-01  3.00806581e-01  1.67854690e+00]]",211.655826192649
280,-11.629134178161621,"[[-3.5146749e-04  2.0260361e-05 -1.6164266e-05]
 [ 3.5146571e-04  2.0254216e-05  1.6178396e-05]
 [-2.6332281e-04 -2.0257463e-05 -5.1973335e-04]
 [ 2.6332459e-04 -2.0257114e-05  5.1971921e-04]]","[[ 3.40121724e-02  1.03294744e-02  7.81980119e-04]
 [-3.40121455e-02  1.03295380e-02  1.47921787e+00]
 [-9.77357584e-01  3.09003748e-01 -2.00279804e-01]
 [ 9.77357571e-01  3.09003747e-01  1.68027995e+00]]",212.655826192649
281,-11.629693984985352,"[[ 6.5428828e-04 -3.9008984e-05  3.1236726e-05]
 [-6.5430533e-04 -3.9067756e-05 -3.1105432e-05]
 [ 4.8853160e-04  3.9036742e-05  9.7126857e-04]
 [-4.8851460e-04  3.9039995e-05 -9.7139989e-04]]","[[ 3.52140896e-02  9.59184465e-03  8.38330519e-04]
 [-3.52140896e-02  9.59184832e-03  1.47916166e+00]
 [-9.73045899e-01  3.17120357e-01 -2.02481504e-01]
 [ 9.73045897e-01  3.17120357e-01  1.68248151e+00]]",213.655826192649
282,-11.632369041442871,"[[ 4.9001502e-04 -3.0031792e-05  2.4455969e-05]
 [-4.9011165e-04 -3.0378509e-05 -2.3701328e-05]
 [ 3.6489408e-04  3.0195875e-05  7.3002855e-04]
 [-3.6479748e-04  3.0214425e-05 -7.3078321e-04]]","[[ 3.63151680e-02  8.87787558e-03  8.91613248e-04]
 [-3.63151649e-02  8.87787446e-03  1.47910839e+00]
 [-9.68815421e-01  3.25243191e-01 -2.04355633e-01]
 [ 9.68815424e-01  3.25243193e-01  1.68435563e+00]]",214.655826192649
283,-11.633170127868652,"[[-1.41282362e-04  8.98074632e-06 -7.14543285e-06]
 [ 1.41282377e-04  8.98077997e-06  7.14536736e-06]
 [-1.04911385e-04 -8.98076269e-06 -2.11422463e-04]
 [ 1.04911356e-04 -8.98076360e-06  2.11422535e-04]]","[[ 3.73779700e-02  8.15398817e-03  9.44559494e-04]
 [-3.73779471e-02  8.15402642e-03  1.47905536e+00]
 [-9.64576925e-01  3.33336123e-01 -2.06043158e-01]
 [ 9.64576927e-01  3.33336123e-01  1.68604324e+00]]",215.655826192649
284,-11.6336669921875,"[[ 1.1192251e-03 -7.4871241e-05  5.5145887e-05]
 [-1.1184914e-03 -7.2027251e-05 -6.1037659e-05]
 [ 8.2802400e-04  7.3519986e-05  1.6840596e-03]
 [-8.2875759e-04  7.3378505e-05 -1.6781678e-03]]","[[ 3.83695473e-02  7.42877628e-03  9.95416597e-04]
 [-3.83695513e-02  7.42877376e-03  1.47900459e+00]
 [-9.60285643e-01  3.41386202e-01 -2.07957198e-01]
 [ 9.60285641e-01  3.41386201e-01  1.68795719e+00]]",216.655826192649
285,-11.633499145507812,"[[ 1.49746728e-03 -1.01569720e-04  7.95197484e-05]
 [-1.49749673e-03 -1.01691803e-04 -7.92725041e-05]
 [ 1.10551552e-03  1.01627826e-04  2.25888449e-03]
 [-1.10548607e-03  1.01633690e-04 -2.25913175e-03]]","[[ 3.91795526e-02  6.73893953e-03  1.03811211e-03]
 [-3.91796240e-02  6.73873233e-03  1.47896228e+00]
 [-9.56091607e-01  3.49430166e-01 -2.09909722e-01]
 [ 9.56091631e-01  3.49430174e-01  1.68990931e+00]]",217.655826192649
286,-11.633391380310059,"[[ 1.56871113e-03 -1.09614150e-04  8.50260913e-05]
 [-1.56868959e-03 -1.09523105e-04 -8.52062367e-05]
 [ 1.15549599e-03  1.09570719e-04  2.37651635e-03]
 [-1.15551765e-03  1.09566536e-04 -2.37633614e-03]]","[[ 4.00927109e-02  6.04100656e-03  1.08687579e-03]
 [-4.00927088e-02  6.04102728e-03  1.47891308e+00]
 [-9.51801308e-01  3.57466682e-01 -2.11391823e-01]
 [ 9.51801299e-01  3.57466681e-01  1.69139187e+00]]",218.655826192649
287,-11.635658264160156,"[[-8.4561243e-04  6.0740869e-05 -4.6785393e-05]
 [ 8.4556657e-04  6.0540347e-05  4.7173657e-05]
 [-6.2164664e-04 -6.0644979e-05 -1.2867700e-03]
 [ 6.2169251e-04 -6.0636237e-05  1.2863817e-03]]","[[ 4.10498432e-02  5.33074862e-03  1.13944444e-03]
 [-4.10498467e-02  5.33075602e-03  1.47886054e+00]
 [-9.47427866e-01  3.65476195e-01 -2.12654906e-01]
 [ 9.47427859e-01  3.65476193e-01  1.69265492e+00]]",219.655826192649
288,-11.634476661682129,"[[-0.0019121   0.00014207 -0.00010636]
 [ 0.00191166  0.00014004  0.00011021]
 [-0.00140236 -0.0001411  -0.00292343]
 [ 0.0014028  -0.00014102  0.00291958]]","[[ 4.18455735e-02  4.65447085e-03  1.18408738e-03]
 [-4.18455732e-02  4.65447385e-03  1.47881591e+00]
 [-9.43102608e-01  3.73469896e-01 -2.14113869e-01]
 [ 9.43102606e-01  3.73469897e-01  1.69411387e+00]]",220.655826192649
289,-11.637031555175781,"[[ 6.0930976e-04 -4.6363297e-05  3.4987235e-05]
 [-6.0929247e-04 -4.6281191e-05 -3.5139739e-05]
 [ 4.4593433e-04  4.6323861e-05  9.3514449e-04]
 [-4.4595165e-04  4.6320623e-05 -9.3499199e-04]]","[[ 4.25144824e-02  3.99491818e-03  1.22228898e-03]
 [-4.25144876e-02  3.99490965e-03  1.47877773e+00]
 [-9.38794450e-01  3.81431807e-01 -2.15745730e-01]
 [ 9.38794447e-01  3.81431808e-01  1.69574572e+00]]",221.655826192649
290,-11.636334419250488,"[[ 6.0201110e-06 -4.6142199e-07  3.6760761e-07]
 [-6.0235516e-06 -4.7848522e-07 -3.3652486e-07]
 [ 4.4022208e-06  4.6963714e-07  9.2669288e-06]
 [-4.3987802e-06  4.7027007e-07 -9.2980117e-06]]","[[ 4.31903274e-02  3.40727565e-03  1.26149264e-03]
 [-4.31903371e-02  3.40726476e-03  1.47873852e+00]
 [-9.34501076e-01  3.89462204e-01 -2.16871634e-01]
 [ 9.34501070e-01  3.89462203e-01  1.69687161e+00]]",222.655826192649
291,-11.63640022277832,"[[ 1.50908309e-04 -1.21214680e-05  8.91175387e-06]
 [-1.50903084e-04 -1.20943896e-05 -8.96015172e-06]
 [ 1.10081935e-04  1.21084004e-05  2.33671919e-04]
 [-1.10087152e-04  1.21074563e-05 -2.33623519e-04]]","[[ 4.37428297e-02  2.83693893e-03  1.29397627e-03]
 [-4.37428305e-02  2.83695896e-03  1.47870599e+00]
 [-9.30224273e-01  3.97460320e-01 -2.18163125e-01]
 [ 9.30224264e-01  3.97460318e-01  1.69816316e+00]]",223.655826192649
292,-11.637468338012695,"[[ 2.6463691e-04 -2.1841512e-05  1.5714597e-05]
 [-2.6461852e-04 -2.1741525e-05 -1.5890066e-05]
 [ 1.9285928e-04  2.1793141e-05  4.1161952e-04]
 [-1.9287768e-04  2.1789894e-05 -4.1144405e-04]]","[[ 4.41107640e-02  2.45279196e-03  1.31587250e-03]
 [-4.41107657e-02  2.45279099e-03  1.47868413e+00]
 [-9.26148607e-01  4.05623205e-01 -2.19027768e-01]
 [ 9.26148605e-01  4.05623203e-01  1.69902777e+00]]",224.655826192649
293,-11.63809871673584,"[[-1.7534060e-04  1.5040625e-05 -1.0089515e-05]
 [ 1.7526231e-04  1.4592612e-05  1.0861954e-05]
 [-1.2771350e-04 -1.4823359e-05 -2.7416804e-04]
 [ 1.2779179e-04 -1.4809878e-05  2.7339559e-04]]","[[ 4.41424573e-02  2.33363499e-03  1.31785979e-03]
 [-4.41424862e-02  2.33351799e-03  1.47868233e+00]
 [-9.22415667e-01  4.14013004e-01 -2.19558665e-01]
 [ 9.22415674e-01  4.14013009e-01  1.69955846e+00]]",225.655826192649
294,-11.637384414672852,"[[-4.1466151e-04  3.9037659e-05 -1.8896138e-05]
 [ 4.1362349e-04  3.2680749e-05  2.9673838e-05]
 [-3.0210268e-04 -3.5946603e-05 -6.5462949e-04]
 [ 3.0314070e-04 -3.5771805e-05  6.4385176e-04]]","[[ 4.33186004e-02  3.08756407e-03  1.26899204e-03]
 [-4.33186062e-02  3.08756717e-03  1.47873100e+00]
 [-9.19763072e-01  4.23255875e-01 -2.18806522e-01]
 [ 9.19763068e-01  4.23255872e-01  1.69880652e+00]]",226.655826192649
295,-11.638998031616211,"[[-1.0934667e-04  9.7609291e-06 -5.2575101e-06]
 [ 1.0933314e-04  9.6631311e-06  5.4207230e-06]
 [-8.1512211e-05 -9.7132561e-06 -1.7137577e-04]
 [ 8.1525744e-05 -9.7108041e-06  1.7121255e-04]]","[[ 3.60915189e-02  9.79877892e-03  8.80664017e-04]
 [-3.60915377e-02  9.79876844e-03  1.47911935e+00]
 [-9.25233057e-01  4.38399541e-01 -2.10442299e-01]
 [ 9.25233039e-01  4.38399535e-01  1.69044229e+00]]",227.655826192649
296,-11.640103340148926,"[[ 0.00192385 -0.00017584  0.00016084]
 [-0.00192388 -0.00017597 -0.00016063]
 [ 0.00133145  0.0001759   0.00308247]
 [-0.00133142  0.00017591 -0.00308268]]","[[ 0.06161021 -0.01546548  0.00256919]
 [-0.06161018 -0.01546546  1.47743079]
 [-0.88784045  0.42152135 -0.24255711]
 [ 0.88784047  0.42152135  1.72255714]]",228.655826192649
297,-11.641095161437988,"[[ 0.00173532 -0.00016227  0.00012493]
 [-0.00173532 -0.00016229 -0.00012491]
 [ 0.00123193  0.00016228  0.00277688]
 [-0.00123193  0.00016228 -0.0027769 ]]","[[ 0.05313275 -0.00768859  0.00190999]
 [-0.05313274 -0.00768863  1.47809007]
 [-0.8951081   0.43767835 -0.23258634]
 [ 0.89510812  0.43767835  1.71258628]]",229.655826192649
298,-11.640514373779297,"[[ 5.0265930e-04 -4.8047528e-05  3.5235789e-05]
 [-5.0265167e-04 -4.7995774e-05 -3.5318117e-05]
 [ 3.5844778e-04  4.8022092e-05  8.0749439e-04]
 [-3.5845541e-04  4.8021211e-05 -8.0741203e-04]]","[[ 0.05180665 -0.00750365  0.00181567]
 [-0.05180663 -0.00750362  1.47818429]
 [-0.89286879  0.44622408 -0.23103709]
 [ 0.8928688   0.44622408  1.71103713]]",230.655826192649
299,-11.641522407531738,"[[-9.5633272e-04  9.3215182e-05 -6.0338527e-05]
 [ 9.5633767e-04  9.3254021e-05  6.0277613e-05]
 [-6.9305417e-04 -9.3234332e-05 -1.5381029e-03]
 [ 6.9304922e-04 -9.3234863e-05  1.5381637e-03]]","[[ 4.65731244e-02 -1.94682442e-02  1.46703566e-03]
 [-4.65730822e-02 -1.94682475e-02  1.47853297e+00]
 [-8.95685167e-01  4.42589244e-01 -2.24703524e-01]
 [ 8.95685206e-01  4.42589263e-01  1.70470353e+00]]",231.655826192649
300,-11.641830444335938,"[[-1.3744112e-03  1.3706212e-04 -9.7456330e-05]
 [ 1.3743968e-03  1.3695350e-04  9.7624332e-05]
 [-9.7945204e-04 -1.3700841e-04 -2.2306296e-03]
 [ 9.7946625e-04 -1.3700721e-04  2.2304615e-03]]","[[ 0.05238544 -0.00709784  0.00185652]
 [-0.05238544 -0.00709782  1.47814344]
 [-0.88390008  0.46323806 -0.23192652]
 [ 0.88390008  0.46323806  1.71192656]]",232.655826192649
301,-11.642242431640625,"[[-1.3552698e-04  1.3818242e-05 -9.6057020e-06]
 [ 1.3553564e-04  1.3887867e-05  9.4994994e-06]
 [-9.6638818e-05 -1.3852759e-05 -2.2096767e-04]
 [ 9.6630160e-05 -1.3853349e-05  2.2107387e-04]]","[[ 0.05202806 -0.00709179  0.00183126]
 [-0.05202806 -0.00709179  1.47816873]
 [-0.88000669  0.47144172 -0.23230082]
 [ 0.8800067   0.47144172  1.71230082]]",233.655826192649
302,-11.644634246826172,"[[-1.81521493e-04  1.89061157e-05 -1.29022865e-05]
 [ 1.81532814e-04  1.90029750e-05  1.27564399e-05]
 [-1.29421751e-04 -1.89542825e-05 -2.97526683e-04]
 [ 1.29410430e-04 -1.89548082e-05  2.97672523e-04]]","[[ 0.05216909 -0.0077569   0.00184123]
 [-0.05216909 -0.00775691  1.47815879]
 [-0.87550408  0.47897554 -0.23271145]
 [ 0.87550408  0.47897554  1.71271144]]",234.655826192649
303,-11.642288208007812,"[[ 8.7069516e-04 -9.3101538e-05  6.1270795e-05]
 [-8.7070465e-04 -9.3188566e-05 -6.1141422e-05]
 [ 6.2097365e-04  9.3144932e-05  1.4346966e-03]
 [-6.2096410e-04  9.3145165e-05 -1.4348259e-03]]","[[ 0.05189047 -0.0084247   0.00182158]
 [-0.05189047 -0.0084247   1.47817842]
 [-0.87136908  0.48642777 -0.23315455]
 [ 0.87136908  0.48642777  1.71315454]]",235.655826192649
